feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,label
0.0,0.0,0.0,0.1414885,-0.08273015,-0.08667136,0.2785772,-0.27877772,-0.10611274,0.30275252,-0.47110832,-0.12356933,0.23708336,-0.5985334,-0.1302938,0.24321122,-0.48412704,0.017727023,0.2764552,-0.67089105,-0.0598318,0.23126698,-0.65613747,-0.12704833,0.1782308,-0.5910689,-0.1545857,0.14085859,-0.5332243,0.033498302,0.17069203,-0.7506696,0.012794512,0.1663531,-0.88299,-0.012846859,0.15778539,-0.98710376,-0.027019093,0.048889387,-0.5284999,0.02500978,0.072167784,-0.7262299,0.0011306545,0.07934184,-0.84400916,-0.008832266,0.082234025,-0.94188064,-0.009325247,-0.050397307,-0.4866376,0.003125257,-0.027771395,-0.63665867,-0.0115080355,-0.019807177,-0.7308903,-0.0056443517,-0.00978985,-0.8210557,0.004860404,f
0.0,0.0,0.0,0.19471806,-0.115260825,-0.033469923,0.30202222,-0.3102495,-0.039591562,0.33026308,-0.46796268,-0.059093352,0.33192894,-0.59948564,-0.07158618,0.19101433,-0.51379645,0.05699327,0.22635013,-0.6797836,-0.03467347,0.23008092,-0.6186634,-0.11493915,0.21154198,-0.5244781,-0.15213405,0.0963814,-0.5480102,0.035755996,0.108854555,-0.76039046,-0.0105799865,0.11299126,-0.8841754,-0.06403727,0.10573388,-0.98928386,-0.100686036,0.009475492,-0.5404841,-0.0064983214,0.015137601,-0.753339,-0.048806287,0.02666125,-0.8821836,-0.07479422,0.03266653,-0.9928165,-0.08902546,-0.07961951,-0.49471444,-0.05739425,-0.07829566,-0.65873134,-0.081214406,-0.07461734,-0.77013355,-0.08338939,-0.06777296,-0.8769268,-0.08318037,f
0.0,0.0,0.0,0.19436969,-0.09126021,-0.050486322,0.34008488,-0.2606224,-0.0636098,0.38200298,-0.43131498,-0.08480257,0.34963548,-0.5528914,-0.09746902,0.24971192,-0.47714508,0.043278404,0.29398757,-0.6560079,-0.04336,0.27525356,-0.60425776,-0.11703081,0.23545922,-0.50877017,-0.14821623,0.14588082,-0.5226686,0.03763383,0.17564721,-0.7366794,0.0053949812,0.18192656,-0.8698718,-0.0369865,0.18084222,-0.9811848,-0.06761965,0.053999316,-0.52040154,0.010546864,0.074759685,-0.72005475,-0.01883416,0.0917757,-0.8419412,-0.035144944,0.10284523,-0.9426394,-0.04438403,-0.042483646,-0.48061574,-0.026769895,-0.020180004,-0.6304481,-0.040434916,-0.0077417656,-0.7332109,-0.03530983,0.004554745,-0.8315028,-0.029678792,f
0.0,0.0,0.0,-0.029757792,-0.13075747,-0.17535448,-0.21416375,-0.29577523,-0.21663667,-0.42843434,-0.3367001,-0.22789957,-0.58967966,-0.3386167,-0.2157022,-0.40041596,-0.35879093,-0.08461705,-0.6065104,-0.3736784,-0.18936723,-0.73838013,-0.3671825,-0.23714066,-0.88509375,-0.3835866,-0.26357234,-0.4340199,-0.22741547,-0.03928676,-0.5570833,-0.18935251,-0.1518918,-0.3650093,-0.1382341,-0.1474137,-0.32414353,-0.1805228,-0.112868555,-0.4381089,-0.10068677,-0.024933243,-0.53053147,-0.0567865,-0.17470352,-0.32823613,-0.031650655,-0.14264585,-0.28916702,-0.08760761,-0.08231981,-0.42057177,0.01972925,-0.025551848,-0.48005238,0.04892798,-0.13895601,-0.32674626,0.0511938,-0.12399417,-0.28254068,0.015162855,-0.085940555,g
0.0,0.0,0.0,-0.035929926,-0.1336516,-0.1646211,-0.23006758,-0.29292676,-0.19899866,-0.44711283,-0.33101696,-0.20544729,-0.6136273,-0.33111185,-0.18854967,-0.41585127,-0.3581026,-0.06849323,-0.62473905,-0.3678855,-0.17233883,-0.7562961,-0.34824175,-0.22180143,-0.9035464,-0.3492574,-0.24824032,-0.44069594,-0.22393517,-0.026828878,-0.5603683,-0.18771729,-0.1396375,-0.36888653,-0.13973309,-0.13951142,-0.32854867,-0.18030289,-0.1077446,-0.4410306,-0.09514838,-0.015499649,-0.5362355,-0.05424165,-0.16677366,-0.33450052,-0.03169118,-0.13989015,-0.2945426,-0.08798241,-0.08182999,-0.4213189,0.025509754,-0.017763142,-0.48750043,0.05408692,-0.13275224,-0.33108702,0.0532718,-0.119056225,-0.2830121,0.016403709,-0.08061299,g
0.0,0.0,0.0,-0.028188003,-0.12431005,-0.15260111,-0.2224791,-0.28486034,-0.18354997,-0.43653995,-0.32681212,-0.18875319,-0.5974976,-0.32727432,-0.1721802,-0.4102747,-0.35949478,-0.06904911,-0.61407954,-0.37669975,-0.16443208,-0.7459491,-0.3706765,-0.2056214,-0.89465755,-0.3832855,-0.22952133,-0.43841216,-0.22940828,-0.036352217,-0.5641023,-0.19392486,-0.15127942,-0.3698054,-0.14663833,-0.14909332,-0.3273965,-0.1825079,-0.114803575,-0.43748638,-0.10255825,-0.031183925,-0.53665304,-0.058682468,-0.18403323,-0.32922632,-0.03918769,-0.15226558,-0.28832963,-0.089556605,-0.09136485,-0.416851,0.021590995,-0.03858436,-0.4830366,0.059112035,-0.15811719,-0.32702735,0.05672881,-0.1453855,-0.28188026,0.018756092,-0.10788504,g
0.0,0.0,0.0,-0.016429698,-0.12879418,-0.16794173,-0.20349595,-0.29674044,-0.20316216,-0.4169664,-0.35267177,-0.20857812,-0.5776686,-0.36278206,-0.19201122,-0.38327524,-0.36513257,-0.08702378,-0.58749,-0.38710317,-0.19046353,-0.72046095,-0.39031488,-0.23832546,-0.870665,-0.41334248,-0.2666276,-0.41795865,-0.23549207,-0.04459871,-0.54577994,-0.20344147,-0.15833384,-0.35119528,-0.14904474,-0.15267706,-0.30911326,-0.18547955,-0.11763811,-0.42508456,-0.1082,-0.031657167,-0.5222139,-0.07051746,-0.18543456,-0.3163723,-0.04249892,-0.15264045,-0.27430922,-0.09169424,-0.09171515,-0.41189778,0.013915798,-0.032380007,-0.47245547,0.04422766,-0.1545207,-0.31516963,0.047956318,-0.14277308,-0.26744795,0.015365848,-0.1061646,g
0.0,0.0,0.0,-0.017382046,-0.13176838,-0.14789462,-0.2073449,-0.3041711,-0.17860031,-0.42759526,-0.3487511,-0.18369412,-0.5882139,-0.345367,-0.16758089,-0.40318772,-0.3615777,-0.07138418,-0.6123249,-0.38301316,-0.1678977,-0.7421595,-0.37589106,-0.21433797,-0.8881789,-0.39062533,-0.24197131,-0.432507,-0.22876792,-0.0364266,-0.5456729,-0.20286249,-0.13811822,-0.3501413,-0.14570898,-0.12929083,-0.31079397,-0.18172169,-0.0949892,-0.43370757,-0.10119152,-0.028667053,-0.5257906,-0.07234391,-0.16749893,-0.3234953,-0.04273027,-0.1306229,-0.2819053,-0.090438746,-0.07083967,-0.4150793,0.02096334,-0.033115868,-0.47702134,0.04086308,-0.13904443,-0.3218177,0.04546265,-0.11795202,-0.27720672,0.016231146,-0.077459335,g
0.0,0.0,0.0,0.017645359,-0.1415572,-0.14431821,-0.18158266,-0.3363249,-0.16890016,-0.41751063,-0.39572766,-0.16561352,-0.5736312,-0.39220148,-0.1425878,-0.396799,-0.35821,-0.09533004,-0.60449666,-0.3893454,-0.19488919,-0.7182059,-0.39426842,-0.25326708,-0.85438854,-0.42858467,-0.2938289,-0.43672314,-0.22087675,-0.059846785,-0.5423806,-0.22066253,-0.15707348,-0.34081772,-0.16199778,-0.1543089,-0.3035547,-0.19202408,-0.13108684,-0.43213567,-0.0955741,-0.0482712,-0.5244308,-0.089703895,-0.1641172,-0.33178943,-0.059231605,-0.11793043,-0.29760426,-0.09895782,-0.063909195,-0.41046008,0.02183467,-0.049941972,-0.46587744,0.033635076,-0.13139233,-0.3319685,0.0367409,-0.10150774,-0.30166873,0.011117142,-0.064698,g
0.0,0.0,0.0,0.0023142286,-0.14266269,-0.13070741,-0.1900494,-0.33402598,-0.16012636,-0.4272391,-0.37616456,-0.17021905,-0.59402,-0.37494484,-0.16409883,-0.37262294,-0.3889164,-0.06942304,-0.58617336,-0.41110802,-0.16107322,-0.71604985,-0.4126862,-0.21677901,-0.857559,-0.44407827,-0.25959003,-0.42249727,-0.25789183,-0.048679966,-0.54761964,-0.23848012,-0.15544106,-0.36894292,-0.1679601,-0.1726582,-0.32950854,-0.18721868,-0.16177373,-0.41799992,-0.13339163,-0.04992802,-0.52509195,-0.109604746,-0.1669669,-0.34573904,-0.073231824,-0.13155925,-0.31534126,-0.11154467,-0.08438575,-0.40058848,-0.009976706,-0.063574426,-0.46601933,-0.005501866,-0.15037778,-0.35250053,-0.0068630176,-0.12795015,-0.33633068,-0.043958906,-0.09530799,g
0.0,0.0,0.0,0.0013024868,-0.14944033,-0.13596393,-0.19252552,-0.33838326,-0.16780996,-0.43349668,-0.37757802,-0.17780899,-0.60111296,-0.37561718,-0.1694291,-0.38038096,-0.39355382,-0.075846,-0.5892662,-0.4203207,-0.17399648,-0.7138198,-0.4152712,-0.23142068,-0.8542243,-0.4429717,-0.2721708,-0.42728087,-0.26155666,-0.05107012,-0.5451505,-0.24016362,-0.15694721,-0.3625546,-0.17032056,-0.16989705,-0.3254326,-0.19605362,-0.15721267,-0.42643088,-0.1333525,-0.049534142,-0.52765495,-0.10812381,-0.17144059,-0.34506783,-0.0705351,-0.13832523,-0.3141318,-0.11886436,-0.09255115,-0.40767062,-0.007714399,-0.05993916,-0.47245067,0.0045210943,-0.14736877,-0.34686393,0.010329571,-0.12379469,-0.31925756,-0.025712363,-0.09074505,g
0.0,0.0,0.0,0.0050203907,-0.15171033,-0.12826186,-0.19003955,-0.33781707,-0.15769845,-0.4184848,-0.37932786,-0.16619098,-0.5755177,-0.37475088,-0.15788999,-0.35586342,-0.41011888,-0.082705304,-0.5677104,-0.426552,-0.18802951,-0.6957229,-0.42399538,-0.25922793,-0.8391174,-0.4475376,-0.3091797,-0.40390462,-0.27384716,-0.059384733,-0.52368444,-0.24211244,-0.1664443,-0.36434767,-0.1724201,-0.19004467,-0.3408954,-0.1945589,-0.18766281,-0.40227282,-0.14777036,-0.057335243,-0.5052363,-0.11251037,-0.17348377,-0.3359653,-0.07252483,-0.14325377,-0.30924645,-0.11286175,-0.102655485,-0.3897219,-0.028895445,-0.06712001,-0.45657662,-0.009438997,-0.14934745,-0.33852834,0.005637927,-0.12395992,-0.3091537,-0.024497198,-0.091290295,g
0.0,0.0,0.0,-0.0019030899,-0.14219229,-0.13308911,-0.1951357,-0.33450288,-0.16035049,-0.42173654,-0.38523576,-0.1652572,-0.5824948,-0.37703025,-0.15019046,-0.3777278,-0.39736322,-0.07839714,-0.5929476,-0.41469425,-0.18094587,-0.71302813,-0.40743685,-0.24619405,-0.85641354,-0.42612994,-0.29149446,-0.4218412,-0.25761813,-0.051196497,-0.53199476,-0.22405799,-0.1594406,-0.3534398,-0.15750438,-0.17486022,-0.32899046,-0.18195051,-0.16463669,-0.4225761,-0.12929991,-0.046685133,-0.51699793,-0.09779914,-0.16335562,-0.33498153,-0.06471398,-0.12458427,-0.30847338,-0.10500335,-0.07675606,-0.4080308,-0.009827408,-0.055198185,-0.46360543,0.0054182285,-0.13753678,-0.3377321,0.014234414,-0.10971818,-0.31245276,-0.016094096,-0.07375418,g
0.0,0.0,0.0,-0.060747784,-0.2228577,-0.09560522,-0.26115513,-0.3475512,-0.13926509,-0.47998074,-0.3260441,-0.17070067,-0.62106466,-0.26793492,-0.19548525,-0.35351485,-0.4388357,-0.07252074,-0.58158726,-0.43753403,-0.15005125,-0.72283626,-0.4410702,-0.20657553,-0.8589785,-0.44792488,-0.24803065,-0.38960364,-0.30120453,-0.0674256,-0.5787307,-0.26192802,-0.122202784,-0.46352383,-0.20338976,-0.1254144,-0.4011066,-0.21186334,-0.12403722,-0.3959224,-0.15074335,-0.07911029,-0.56308275,-0.112049714,-0.14526907,-0.42408302,-0.07874656,-0.12245082,-0.36057287,-0.11396126,-0.09856381,-0.37913093,-0.0001792642,-0.101476505,-0.5067946,0.0063056285,-0.1512096,-0.41746682,0.012194902,-0.12978993,-0.36717954,-0.006699629,-0.108627155,g
0.0,0.0,0.0,-0.052130733,-0.22299616,-0.09790751,-0.26333264,-0.34040225,-0.14303964,-0.48905995,-0.30897838,-0.17415263,-0.6249572,-0.23969625,-0.19898093,-0.32587728,-0.43409222,-0.08404816,-0.57249343,-0.44372594,-0.15978934,-0.7184279,-0.444457,-0.21000247,-0.85618746,-0.45439512,-0.24590276,-0.37022454,-0.29268867,-0.07143246,-0.5587499,-0.27067864,-0.11912613,-0.47064438,-0.21086389,-0.11789707,-0.43750164,-0.23081267,-0.114525884,-0.3781999,-0.13945004,-0.07439177,-0.5439627,-0.11170379,-0.13234398,-0.43397394,-0.07822526,-0.1119621,-0.40105167,-0.121599495,-0.091752596,-0.3751795,0.009427009,-0.08773738,-0.49874708,0.01411078,-0.13371828,-0.43242788,0.02013781,-0.11723272,-0.40404537,-0.001969676,-0.10089753,g
0.0,0.0,0.0,-0.056295402,-0.17836498,-0.1320761,-0.2351774,-0.31369728,-0.18400744,-0.43224853,-0.3247088,-0.21595505,-0.5736978,-0.3098748,-0.23409665,-0.35835767,-0.35280967,-0.12156042,-0.576025,-0.38621345,-0.23361151,-0.7063573,-0.3891201,-0.29207593,-0.8531463,-0.40507728,-0.32871523,-0.41288254,-0.21191229,-0.10504966,-0.5292946,-0.21838689,-0.21159378,-0.37160757,-0.14949499,-0.21174192,-0.34007198,-0.16364208,-0.19240448,-0.42903325,-0.07132116,-0.10990535,-0.5275425,-0.069141515,-0.23189951,-0.35544342,-0.032357115,-0.19409457,-0.32719833,-0.0676722,-0.14434226,-0.4133958,0.06673804,-0.12682112,-0.4855034,0.06555411,-0.20626748,-0.36344427,0.06674407,-0.17542182,-0.3290306,0.04619195,-0.13921653,g
0.0,0.0,0.0,-0.055831626,-0.17920212,-0.08001092,-0.23023918,-0.3108202,-0.115679905,-0.4215127,-0.3142291,-0.14053616,-0.5688139,-0.2786261,-0.15781869,-0.34153458,-0.37064454,-0.08963621,-0.56622225,-0.38204214,-0.19354776,-0.70769495,-0.39202508,-0.26646563,-0.8542247,-0.41143024,-0.3178448,-0.3817378,-0.2397129,-0.09170517,-0.5401859,-0.21300934,-0.1892126,-0.40230188,-0.14578302,-0.20638458,-0.34662598,-0.14831701,-0.20558392,-0.39160192,-0.10649686,-0.107221894,-0.54032034,-0.083732836,-0.20493191,-0.38801292,-0.044290427,-0.17192967,-0.32900685,-0.06928465,-0.13289781,-0.380473,0.027256543,-0.13069361,-0.49269825,0.03259847,-0.19759935,-0.3931639,0.04114416,-0.1684679,-0.3476655,0.019825365,-0.13627183,g
0.0,0.0,0.0,0.02603583,-0.15900952,-0.14207372,-0.16892491,-0.3446769,-0.168842,-0.39869568,-0.36926216,-0.16711588,-0.55261177,-0.34013543,-0.14261636,-0.38203025,-0.39177817,-0.0826628,-0.6004121,-0.4056725,-0.18425687,-0.7204123,-0.40780595,-0.24700563,-0.8512367,-0.4392454,-0.28715765,-0.4271804,-0.2576553,-0.042691726,-0.53302634,-0.24510545,-0.12298557,-0.3438846,-0.17831211,-0.116990596,-0.29496324,-0.20583947,-0.09585791,-0.43339196,-0.13851707,-0.02912807,-0.5138409,-0.12453021,-0.13335045,-0.32544082,-0.08140063,-0.09678184,-0.28185907,-0.12226096,-0.05043703,-0.4269912,-0.031950895,-0.028649846,-0.47723368,-0.030408269,-0.10234488,-0.33809102,-0.008325093,-0.0779549,-0.2981264,-0.02841809,-0.046187088,g
0.0,0.0,0.0,0.016615892,-0.15140426,-0.15423255,-0.16986737,-0.33450615,-0.18540041,-0.3843445,-0.3686291,-0.18585484,-0.5312683,-0.34764418,-0.16037866,-0.39135516,-0.38064742,-0.091721654,-0.60479754,-0.39427063,-0.2011269,-0.7247619,-0.39226815,-0.2633097,-0.8577467,-0.41827047,-0.29886514,-0.43396735,-0.24922943,-0.044304945,-0.5345983,-0.2317827,-0.12697499,-0.34029877,-0.16623281,-0.112593085,-0.29898223,-0.20173815,-0.08179058,-0.44178626,-0.13221015,-0.02585576,-0.5133377,-0.11316635,-0.13717788,-0.32604247,-0.07385682,-0.098635025,-0.2924689,-0.11882271,-0.046733014,-0.43536702,-0.028938616,-0.021242652,-0.4732347,-0.019890457,-0.09812314,-0.3342545,-0.0024130885,-0.07320084,-0.30064616,-0.026221927,-0.038169004,g
0.0,0.0,0.0,0.014961343,-0.14990237,-0.15255542,-0.18006893,-0.33554703,-0.18009445,-0.40855142,-0.36693537,-0.17651917,-0.5633899,-0.3419591,-0.14739372,-0.39376783,-0.37964728,-0.08881611,-0.6093304,-0.38768378,-0.1934406,-0.7331302,-0.38085034,-0.253281,-0.87017524,-0.39895305,-0.28919116,-0.4311296,-0.24715741,-0.042499237,-0.5425696,-0.22292541,-0.121435344,-0.34508544,-0.16157725,-0.106522836,-0.29636273,-0.19419496,-0.07770052,-0.43710002,-0.13147223,-0.024878744,-0.5188327,-0.10522416,-0.1333931,-0.32574376,-0.06957942,-0.09246505,-0.28524545,-0.11291698,-0.041051652,-0.43078375,-0.027194157,-0.021349115,-0.47847483,-0.016641615,-0.10102978,-0.33510962,0.0030126877,-0.07745034,-0.29715198,-0.017930876,-0.04408243,g
0.0,0.0,0.0,0.011232794,-0.14903896,-0.14510697,-0.17721157,-0.330576,-0.17199653,-0.4086467,-0.36085886,-0.17139731,-0.5643649,-0.33770478,-0.14495404,-0.4046266,-0.38314188,-0.077742234,-0.6231443,-0.39237142,-0.18081532,-0.74266315,-0.3748578,-0.23847415,-0.88313985,-0.38202828,-0.27224708,-0.43803436,-0.248696,-0.03670696,-0.5442671,-0.21388529,-0.118071154,-0.34313017,-0.15614028,-0.105718516,-0.30228123,-0.20040673,-0.07879611,-0.4439191,-0.13322994,-0.023729658,-0.52601784,-0.09591447,-0.13474111,-0.32836157,-0.06324857,-0.09435334,-0.28971004,-0.115066595,-0.043554753,-0.4375608,-0.027879503,-0.02452882,-0.48987773,-0.008472643,-0.108402155,-0.34070522,0.009352851,-0.08577463,-0.29905173,-0.018634306,-0.051715944,g
0.0,0.0,0.0,0.018471729,-0.1454277,-0.15736033,-0.1710885,-0.32640687,-0.18554357,-0.39381325,-0.3672951,-0.18056259,-0.54589915,-0.35361916,-0.14938755,-0.41095826,-0.35637665,-0.09588529,-0.6241703,-0.36523655,-0.1983036,-0.7465502,-0.35948348,-0.2532597,-0.88259196,-0.37453303,-0.2841767,-0.44222888,-0.22475094,-0.04459304,-0.53989613,-0.19997804,-0.11970103,-0.33900473,-0.1479112,-0.098923616,-0.30006343,-0.18973622,-0.06468654,-0.4459698,-0.11061759,-0.0224626,-0.5115247,-0.08367285,-0.12885213,-0.32088488,-0.057505548,-0.0896209,-0.29187807,-0.10739977,-0.03905315,-0.43784657,-0.009597712,-0.014328138,-0.47236234,0.006210439,-0.09132203,-0.32882014,0.017039035,-0.069002524,-0.29753047,-0.009364162,-0.036131416,g
0.0,0.0,0.0,0.033053424,-0.16437082,-0.13673095,-0.10641301,-0.3591639,-0.16769238,-0.33152956,-0.40230906,-0.17537038,-0.49370077,-0.38084295,-0.16121747,-0.32753,-0.43689016,-0.06323423,-0.5449475,-0.4911948,-0.17047966,-0.6808801,-0.47860134,-0.2349227,-0.8202139,-0.5020055,-0.2742985,-0.38973954,-0.31106076,-0.039609306,-0.52527916,-0.31118873,-0.14482462,-0.34937054,-0.22795188,-0.16796692,-0.258524,-0.24705271,-0.16214691,-0.41810873,-0.18856053,-0.041154765,-0.5291936,-0.18113,-0.17398287,-0.3347659,-0.1099347,-0.1596136,-0.24792662,-0.14737692,-0.11830029,-0.41960338,-0.068691626,-0.055180505,-0.4996075,-0.059954666,-0.15355684,-0.35572425,-0.018575983,-0.14247894,-0.28545028,-0.034705725,-0.11194239,g
0.0,0.0,0.0,0.029954964,-0.16049449,-0.14276335,-0.116017185,-0.35250545,-0.17503642,-0.34524634,-0.39265218,-0.18172982,-0.510413,-0.37097132,-0.16691639,-0.3495035,-0.42160964,-0.07048988,-0.5670378,-0.4705132,-0.17321065,-0.6973036,-0.45828635,-0.23088215,-0.8361232,-0.47977015,-0.2659293,-0.40652004,-0.29332244,-0.040806364,-0.5400946,-0.2862407,-0.1412782,-0.3538731,-0.20999146,-0.1561518,-0.27007008,-0.2368193,-0.14496124,-0.4293962,-0.17114311,-0.036551353,-0.53231883,-0.15378596,-0.16726233,-0.33466697,-0.09180735,-0.1502448,-0.260057,-0.1347155,-0.1081908,-0.42772496,-0.053489055,-0.044970483,-0.50052476,-0.036113378,-0.14364071,-0.3527739,-0.0018884058,-0.13433996,-0.28821093,-0.02210849,-0.10576149,g
0.0,0.0,0.0,0.01952914,-0.15455653,-0.12017852,-0.13758954,-0.34062782,-0.14339915,-0.35592237,-0.3829593,-0.14595369,-0.52015686,-0.36172286,-0.13253605,-0.36518472,-0.40712053,-0.056236163,-0.5829042,-0.4622956,-0.14057875,-0.71882176,-0.4572863,-0.19048676,-0.85273916,-0.4717925,-0.22416028,-0.41432765,-0.28165382,-0.038533278,-0.554081,-0.2771885,-0.13620953,-0.3848432,-0.20383772,-0.15808992,-0.29396567,-0.21670708,-0.15191835,-0.43252036,-0.15814562,-0.041349117,-0.5423174,-0.14535666,-0.16670845,-0.35608968,-0.0883814,-0.15638007,-0.27746654,-0.11738992,-0.12056491,-0.42746863,-0.035552766,-0.054479443,-0.5115209,-0.020668497,-0.15219477,-0.37222382,0.007841975,-0.14546889,-0.30425736,-0.010934856,-0.1200893,g
0.0,0.0,0.0,0.035602566,-0.16956325,-0.13717644,-0.1096285,-0.36080083,-0.1716955,-0.33300632,-0.4023882,-0.18347307,-0.4940834,-0.3858976,-0.17511322,-0.33939317,-0.43633342,-0.0681633,-0.5559147,-0.48508734,-0.17522143,-0.69126165,-0.4716718,-0.24018256,-0.82604074,-0.48936868,-0.27959785,-0.39680308,-0.30964717,-0.04432188,-0.52995896,-0.3007428,-0.1455042,-0.35602856,-0.21977757,-0.16810475,-0.26247934,-0.23841675,-0.16432548,-0.42041263,-0.18653013,-0.0456198,-0.5295227,-0.1713059,-0.17400849,-0.33865377,-0.10493601,-0.16087905,-0.25165293,-0.14274895,-0.123162396,-0.4169946,-0.068173006,-0.05948873,-0.49911025,-0.055191923,-0.15577163,-0.35924363,-0.014943638,-0.145571,-0.28929058,-0.031660095,-0.11722909,g
0.0,0.0,0.0,0.021677617,-0.15308174,-0.12966293,-0.12417621,-0.33722654,-0.16006851,-0.3340454,-0.38105315,-0.16813108,-0.4975406,-0.3605239,-0.160342,-0.36394608,-0.4110785,-0.07060177,-0.580647,-0.4627469,-0.15881574,-0.7178424,-0.45703417,-0.21052216,-0.85044295,-0.46593216,-0.24424157,-0.4115513,-0.28202483,-0.049373575,-0.5492683,-0.26871318,-0.14612456,-0.37823713,-0.1978298,-0.16532238,-0.28582048,-0.21351162,-0.1580742,-0.42845428,-0.15479252,-0.049686905,-0.52842706,-0.12919344,-0.17304131,-0.34420738,-0.07704698,-0.1605161,-0.2700374,-0.1105756,-0.124379225,-0.42225292,-0.030399948,-0.061256703,-0.50438887,-0.008821756,-0.15508275,-0.3657273,0.017507631,-0.14477117,-0.3008736,-0.0017928901,-0.117795855,g
0.0,0.0,0.0,0.0064194635,-0.16866612,-0.11939714,-0.16760243,-0.35481125,-0.14866324,-0.38617986,-0.40641698,-0.16254248,-0.542976,-0.3929111,-0.1646139,-0.41556704,-0.3236875,-0.06230022,-0.63263386,-0.35996822,-0.14683259,-0.7727663,-0.3634701,-0.18425073,-0.9015798,-0.37987134,-0.20700632,-0.44411302,-0.1919819,-0.048085492,-0.58933985,-0.20381409,-0.16544244,-0.40594804,-0.15516023,-0.1783735,-0.30722836,-0.16744955,-0.1541364,-0.4321608,-0.067414954,-0.0536465,-0.53120553,-0.05440745,-0.1859358,-0.3465262,-0.033498086,-0.15898588,-0.2697379,-0.07084179,-0.104613855,-0.39725843,0.054109383,-0.06913009,-0.4873129,0.0625705,-0.15833686,-0.35303015,0.063071616,-0.13752954,-0.28359237,0.03843621,-0.099878766,g
0.0,0.0,0.0,0.012282825,-0.16973399,-0.10672628,-0.17093757,-0.36290005,-0.13201092,-0.39226884,-0.42186683,-0.14549339,-0.55175936,-0.4127553,-0.15087564,-0.40737563,-0.33291972,-0.05397937,-0.62597764,-0.37515545,-0.13661605,-0.77120805,-0.3803623,-0.17755103,-0.8961065,-0.3940741,-0.20420286,-0.44029236,-0.1958433,-0.046165124,-0.5999271,-0.21643972,-0.1717697,-0.42094967,-0.16170107,-0.19506806,-0.30433375,-0.1628518,-0.17623119,-0.431332,-0.06413165,-0.055450246,-0.5437603,-0.059402794,-0.19454403,-0.3618401,-0.03302363,-0.17422473,-0.26742885,-0.05892777,-0.12187911,-0.40008643,0.06441662,-0.072658956,-0.4999934,0.06389409,-0.1688294,-0.36815715,0.067761436,-0.15132244,-0.28731865,0.04806581,-0.114817664,g
0.0,0.0,0.0,0.018483428,-0.19786404,-0.08477612,-0.16152312,-0.39583254,-0.10475746,-0.37693098,-0.45979145,-0.117412955,-0.5308918,-0.45147783,-0.12399617,-0.3907713,-0.36229494,-0.039610792,-0.6046826,-0.40225887,-0.114473194,-0.74663293,-0.42054915,-0.16212852,-0.87475556,-0.44205377,-0.1984723,-0.43203616,-0.22638872,-0.043265585,-0.5892987,-0.27572775,-0.15482323,-0.41161403,-0.2349367,-0.19037268,-0.294896,-0.218348,-0.18857141,-0.4306776,-0.0908574,-0.05993098,-0.5464613,-0.11756825,-0.18318473,-0.36387423,-0.090943344,-0.17124219,-0.27148074,-0.10069574,-0.13182841,-0.40263265,0.041066624,-0.08249334,-0.50172895,0.01563683,-0.16880311,-0.37157,0.018537905,-0.15311192,-0.29374856,0.00923917,-0.12304707,g
0.0,0.0,0.0,0.0063023404,-0.16561872,-0.116969794,-0.16748767,-0.3540968,-0.14748432,-0.38426197,-0.41184667,-0.16450419,-0.54431313,-0.4037537,-0.17315705,-0.40467373,-0.33148172,-0.06252547,-0.62592703,-0.37238652,-0.14691186,-0.77439064,-0.37426376,-0.18555543,-0.8993462,-0.38396966,-0.20915015,-0.43400198,-0.19541405,-0.048831023,-0.59304965,-0.20372175,-0.17668274,-0.42128953,-0.14537928,-0.19617268,-0.30815458,-0.15357758,-0.1731179,-0.42321536,-0.06495503,-0.05359937,-0.53605413,-0.04534473,-0.19423826,-0.36429134,-0.019848065,-0.17251125,-0.2733723,-0.05737919,-0.11824328,-0.39146775,0.062257797,-0.06738772,-0.4923345,0.07429299,-0.16320124,-0.36748505,0.07629023,-0.14607501,-0.2883098,0.046861917,-0.10942184,g
